SDSS_NAME,RA,DEC,MagAve,Sigma
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
090324.75+424912.5,135.85314,42.820161,0,0
013753.96+024207.0,24.474855,2.701947,0,0
223100.05+240718.9,337.75023,24.121922,0,0
123725.21+475700.1,189.35504,47.950035,20.52384719444445,0.35525868556094403
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
223000.09+184347.2,337.50041,18.729789,18.062416778364117,0.15968024318486976
095131.29+503251.0,147.8804,50.547513,20.02101288549619,0.3582294849403271
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
024131.89-053139.6,40.382888,-5.527677,17.408803324503317,0
085450.39+492315.6,133.70998,49.387751,20.026897166666664,0.3066758948085343
010153.95+050622.4,15.474798,5.106234,20.261995603846145,0.35113291684326997
023339.51-033215.5,38.414658,-3.537656,17.542554669811324,0.41219406100967865
094706.42+083421.3,146.77678,8.572605,17.439819637499994,0.18827483423273236
121835.58+424749.4,184.64827,42.79706,19.840185450777202,0.2387705121559026
112538.56+453829.5,171.41071,45.64154,19.72261794350281,0.2718994308300876
223100.05+240718.9,337.75023,24.121922,0,0
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
092543.20+444955.5,141.43,44.832088,19.572243999999994,0.25774971969429444
085450.39+492315.6,133.70998,49.387751,20.026897166666664,0.3066758948085343
023237.97-010231.2,38.158243,-1.042023,20.357009290909097,0.3529451434397628
093416.02+441353.4,143.5668,44.231501,17.96424457750757,0.07943761661484831
160536.73+081329.4,241.40307,8.224859,17.571129816042777,0.654026491915992
075828.99+420808.1,119.62081,42.135611,0,0
121729.19+373903.7,184.37165,37.651052,18.106142634551503,0.09812484173591625
115904.38+422617.1,179.76825,42.438099,0,0
115624.92+470435.1,179.10385,47.076432,19.033321225988704,0.23109266864639907
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
011046.83-043803.3,17.695134,-4.634255,18.298038108771923,0.11680157465778174
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
154251.47+324824.5,235.71448,32.806819,17.603493194202905,0.10379081186694565
021138.71+261041.1,32.911314,26.178098,19.1311940152439,0.25768675984068246
000716.86+215146.3,1.820267,21.86288,19.117694213414634,0.45855583470907463
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
213451.82+000240.6,323.71593,0.044649,0,0
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
123016.87+392844.5,187.57029,39.479042,20.10097717821782,0.34787031491429166
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
012249.30+250410.5,20.705421,25.069604,20.235805887999998,0.25889704796458735
154128.24+553156.7,235.36771,55.532513,17.93805906338028,0.07678381924739859
013836.26+291625.6,24.651098,29.2738,0,0
114156.80+044043.9,175.48671,4.678863,20.566085456666666,0.1989840942919009
101251.66+445532.4,153.21524,44.925695,20.052665957746473,0.259609020356372
001241.25+225219.6,3.171898,22.872125,20.082666833333334,0.5329627364594065
104614.80+375928.5,161.56169,37.991256,19.591702367647063,0.26197307384356183
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
235629.03+010930.7,359.121,1.158571,19.914691599526066,0.2014907129737464
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
114124.05+551550.9,175.35022,55.264254,20.056889203703708,0.32618718089750687
013423.96+262025.8,23.599857,26.340527,19.5904347763158,0.2974447705890262
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
124900.56+424720.1,192.25237,42.788944,20.155611659574465,0.2356797437918213
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
011432.12-015357.6,18.63387,-1.899342,19.44637501626016,0.3184471553651582
223100.05+240718.9,337.75023,24.121922,0,0
003625.84+011258.4,9.107678,1.21623,19.934789332268352,0.3621503984336441
223100.05+240718.9,337.75023,24.121922,0,0
004135.96+282218.6,10.399846,28.371861,18.108607970394743,0.06851261760215473
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
002410.51+261633.9,6.043819,26.276085,19.570420344961246,0.26460109785047653
152255.01+510822.9,230.72927,51.139726,18.949639339743598,0.32291691589984145
131134.38+592010.6,197.89323,59.336361,20.22524025000001,0.37938339550580163
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
163656.84+364340.4,249.23686,36.72791,0,0
134147.97+533646.0,205.44989,53.61286,19.42443953125,0.451890240242603
080254.03+505636.2,120.72516,50.943409,0,0
145302.38+470832.7,223.25992,47.142439,18.905971650273226,0.18865545140930082
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
015545.83+003524.2,28.940982,0.590076,20.222938000000003,0.42529262147371455
124652.20+562122.5,191.71753,56.356329,19.769428095238094,0.1835198147159368
011432.12-015357.6,18.63387,-1.899342,19.44637501626016,0.3184471553651582
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
014645.25-001236.4,26.688557,-0.210137,0,0
015751.43+274029.6,29.464329,27.674895,0,0
022608.28-002332.5,36.534515,-0.392376,20.01934240909091,0.9664144231590305
153626.35+342219.4,234.10982,34.372076,20.74145946666666,0.08359780337832082
213451.82+000240.6,323.71593,0.044649,0,0
005335.48+221537.3,13.397866,22.260367,18.208667159493668,0.09562195511858967
235324.87+312633.4,358.35366,31.442634,0,0
014135.09+010116.3,25.39621,1.021202,21.217729799999997,1.07421142947368
012744.95+265440.1,21.937306,26.911156,19.409790767584102,0.2224755068348411
224914.03+251353.5,342.30848,25.231542,18.327058473895583,0.0979954003169527
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
093416.02+441353.4,143.5668,44.231501,17.96424457750757,0.07943761661484831
002125.18+231025.1,5.354948,23.173671,19.920191558620694,0.2583363650937193
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
095234.75+503257.3,148.14481,50.54935,19.46787697326203,0.29184423020992295
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
221625.26+210435.8,334.10529,21.076622,18.610896185393244,0.16818871776463537
091247.29+392757.5,138.19706,39.465983,20.24863103571428,0.3502558219273873
100950.90+254712.7,152.46211,25.786877,19.553008837628855,0.3144560290746008
083457.00+421911.5,128.73754,42.319867,19.663968691131497,0.3747394793825686
005925.21+225725.0,14.855057,22.956972,20.119411937500004,0.3353539271170035
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
112026.51+580447.7,170.11046,58.079928,20.498787439999997,0.24211363676413816
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
011100.99+243005.4,17.754143,24.501513,17.601906088319087,0
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
090712.21+091056.4,136.80089,9.182353,19.756614253164553,0.4541983616457378
080000.15+420206.3,120.00063,42.035107,19.74336746942146,0.3411278251721327
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
080121.75+424913.6,120.34064,42.820461,20.122794775147934,0.3586019083049017
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
103439.69+532850.1,158.6654,53.480634,20.133261082568804,0.36390313473836305
134922.40+560248.1,207.34338,56.046821,19.093747291262137,0.23580492548648097
134014.81+375201.1,205.06173,37.866992,0,0
004716.86+263614.7,11.820291,26.604102,19.92415024365483,0.2616671741142067
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
022804.36+010658.9,37.018185,1.116365,18.322988395498413,0.037599614950188674
223100.05+240718.9,337.75023,24.121922,0,0
095828.55+555025.0,149.61898,55.840298,20.06822315789474,0.29512990650069637
235629.03+010930.7,359.121,1.158571,19.914691599526066,0.2014907129737464
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
084007.63+441604.3,130.0318,44.267887,19.68420181226053,0.3041654917972482
100950.90+254712.7,152.46211,25.786877,19.553008837628855,0.3144560290746008
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
011525.21+050929.5,18.85508,5.158198,18.171152217289723,0.13246784155995003
220237.72+030647.5,330.65718,3.113202,19.97244503703704,0.31273610443801
101251.66+445532.4,153.21524,44.925695,20.052665957746473,0.259609020356372
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
093416.02+441353.4,143.5668,44.231501,17.96424457750757,0.07943761661484831
142304.15+524630.1,215.7673,52.775047,18.448531,0.12460394680911102
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
074018.29+461422.7,115.07623,46.239653,19.498680165517232,0.37163950688606867
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
080000.15+420206.3,120.00063,42.035107,19.74336746942146,0.3411278251721327
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
212852.68+080308.6,322.21951,8.05239,20.056093854271353,0.47345677806884523
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
080914.89+463938.8,122.31205,46.66078,17.188144075301203,0.17906042927129326
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
114832.56+370815.6,177.1357,37.137686,19.869800903930138,0.3602429837467647
133739.83+393254.7,204.41599,39.548542,20.256050577464787,0.39203500010118475
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
111322.53+441414.0,168.34389,44.23724,20.505000634920634,0.3114517860992182
142137.77+441355.5,215.4074,44.232092,19.48295141208791,0.3145389703781155
090154.96+380534.5,135.47902,38.092913,17.720897689320385,0.03318396709880456
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
115904.38+422617.1,179.76825,42.438099,0,0
223100.05+240718.9,337.75023,24.121922,0,0
091948.41+400519.7,139.95172,40.088815,19.158647333333334,0.180796431061159
020621.18-011624.2,31.588268,-1.27341,18.766246324414706,0.11684034291956304
022608.28-002332.5,36.534515,-0.392376,20.01934240909091,0.9664144231590305
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
150717.62+571727.7,226.82338,57.291095,0,0
105700.61+535646.7,164.25255,53.946397,19.034678333333332,0.2713504861069739
115325.93+251611.4,178.35808,25.269855,19.52701851020409,0.2493722559271525
003941.14+002220.2,9.921443,0.372304,20.34807024074074,0.28950172386708406
104109.06-031341.9,160.28775,-3.228319,19.657946619047618,0.44099815047346547
021741.23-040035.0,34.421802,-4.009735,19.533908475836434,0.24603083419295657
223847.39-002106.9,339.69747,-0.351926,20.16888190000001,0.39894427067672683
152613.80+084502.8,231.55751,8.750785,19.570013447963802,0.3122464210118693
013753.96+024207.0,24.474855,2.701947,0,0
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
155714.27+370555.4,239.30945,37.098748,20.07628685714286,0.3498203980553353
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
011042.60+220223.7,17.677509,22.039923,19.398680081460686,0.36056097805596243
000716.86+215146.3,1.820267,21.86288,19.117694213414634,0.45855583470907463
221851.83+205114.0,334.71597,20.853903,18.771257139204543,0.300442516937457
025709.53+023913.3,44.289733,2.653699,19.273579167286243,0.4405353221315787
104639.75+443924.1,161.66565,44.656721,19.204537790076344,0.3694973330109646
011525.21+050929.5,18.85508,5.158198,18.171152217289723,0.13246784155995003
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
081237.63+345629.4,123.15683,34.94151,0,0
013753.96+024207.0,24.474855,2.701947,0,0
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
134147.97+533646.0,205.44989,53.61286,19.42443953125,0.451890240242603
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
083457.00+421911.5,128.73754,42.319867,19.663968691131497,0.3747394793825686
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
101251.66+445532.4,153.21524,44.925695,20.052665957746473,0.259609020356372
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
111128.79+623629.3,167.86984,62.608283,19.75081019672131,0.4513169258674542
091028.76+481931.8,137.61987,48.325513,20.106552895161293,0.32605675011111773
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
021507.10-035725.3,33.779611,-3.957032,20.24728489795918,0.31773888271471473
132854.67+470810.0,202.22778,47.13612,19.752376082733804,0.2989831258268766
005925.21+225725.0,14.855057,22.956972,20.119411937500004,0.3353539271170035
084129.37+555946.8,130.37232,55.99645,0,0
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
012616.13+050209.9,21.56725,5.036112,18.613526491935477,0.21440027720895852
145349.87+531745.8,223.4578,53.29613,0,0
101353.31+391619.0,153.47213,39.271965,19.16952473163842,0.3267432793159394
000716.86+215146.3,1.820267,21.86288,19.117694213414634,0.45855583470907463
212852.68+080308.6,322.21951,8.05239,20.056093854271353,0.47345677806884523
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
125911.12+482519.7,194.79635,48.422167,19.469649776923074,0.21654472638351982
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
105602.21+642117.7,164.00921,64.355014,19.854482062500004,0.3572696065903903
230020.05+202739.1,345.08357,20.460864,18.813604033132542,0.31516486445995084
145349.87+531745.8,223.4578,53.29613,0,0
000716.86+215146.3,1.820267,21.86288,19.117694213414634,0.45855583470907463
